country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,Pareto_tail_index_5pct,Pareto_tail_index_1pct,nobs_log_inc,mean_log_inc,std_log_inc,kelley_log_inc,crows_log_inc
DKK,1992,Female,25-34,6.6029957,14.930549,21.183126,25.073917,32.210313,31.545856,17.98022,10.002359,2.5094245,1.3748092,0.3425019,0.05194699,0.25907837,,,300202.0,12.194094,0.59623498,-0.5060054737021241,3.391812660131898
DKK,1993,Female,25-34,6.4389979,14.449904,21.096118,25.321302,32.694137,30.80426,18.244903,10.146795,2.551797,1.401932,0.35184685,0.05526318,0.26731928,,,298035.0,12.167673,0.6052306599999999,-0.4858327345673872,3.175337402393704
DKK,1994,Female,25-34,6.3531108,14.233076,20.973612,25.388995,33.051206,30.429912,18.478267,10.296029,2.6084554,1.4357044,0.36057686,0.05544214,0.27226255,,,288903.0,12.166495,0.61418829,-0.48212268206817,3.103427719034929
DKK,1995,Female,25-34,6.282941,14.221386,20.940057,25.330933,33.224682,30.340399,18.635744,10.418719,2.6642535,1.4760458,0.38119411,0.06623251,0.27424924,,,290346.0,12.162837,0.61837736,-0.4833883730833119,3.10710867118965
DKK,1996,Female,25-34,6.280355,14.287811,20.924047,25.284942,33.224248,30.411205,18.622547,10.406092,2.6534293,1.4681126,0.37202769,0.0560311,0.27377464,,,295112.0,12.170458,0.6166309099999999,-0.4767087763685334,3.131139727202683
DKK,1997,Female,25-34,6.3074954,14.464242,20.931333,25.157815,33.139115,30.650165,18.598519,10.393214,2.6469461,1.4644689,0.37302972,0.05589373,0.27166837,,,298996.0,12.182705,0.61129171,-0.4668488850577678,3.175680180076845
DKK,1998,Female,25-34,6.3327958,14.497882,20.844995,25.065708,33.259072,30.691517,18.713264,10.473557,2.6800332,1.4848869,0.38151452,0.05848173,0.27207236,,,302673.0,12.200778,0.6078237,-0.4492677600237741,3.212462236887391
DKK,1999,Female,25-34,6.2791886,14.486547,20.862204,25.048112,33.325851,30.636614,18.785709,10.523197,2.6976673,1.499361,0.38599093,0.05921922,0.27311634,,,301932.0,12.211219,0.60774436,-0.4399987306565616,3.215862065187918
DKK,2000,Female,25-34,6.1570736,14.336037,20.798637,25.066093,33.643551,30.326238,19.038262,10.71676,2.7941087,1.5705929,0.41863454,0.08088554,0.27761922,,,296020.0,12.211929,0.61368586,-0.427038665933664,3.198870280528124
DKK,2001,Female,25-34,6.0407603,14.221764,20.740955,25.111316,33.88663,30.058827,19.195791,10.813659,2.8233477,1.584781,0.42234522,0.07211243,0.28127726,,,290703.0,12.216075,0.62085252,-0.4193085551746196,3.179829813303847
DKK,2002,Female,25-34,5.9437102,14.060853,20.706496,25.231808,34.057133,29.760438,19.270729,10.83894,2.8287903,1.5842551,0.41144773,0.06587554,0.2845427,,,285106.0,12.203594,0.6258608600000001,-0.4120687681997934,3.095808205379858
DKK,2003,Female,25-34,5.8676057,13.76693,20.657356,25.412052,34.296056,29.321499,19.403095,10.917919,2.846087,1.5963661,0.42099506,0.06938698,0.28904297,,,278871.0,12.186328,0.63034895,-0.4004730566660977,2.98539011153157
DKK,2004,Female,25-34,5.8254502,13.60557,20.618991,25.566833,34.383155,29.07444,19.405733,10.912393,2.8463428,1.5996863,0.42108259,0.06566271,0.29131834,,,274542.0,12.18812,0.63327468,-0.3953780670282739,2.940151376202869
DKK,2005,Female,25-34,5.863566,13.711798,20.592888,25.502387,34.329361,29.221607,19.375787,10.895583,2.8474611,1.5991886,0.42293784,0.06601662,0.28988883,,,270566.0,12.194913,0.63259844,-0.3952515399602751,2.993621182637711
DKK,2006,Female,25-34,5.9280214,13.87441,20.584367,25.457126,34.156933,29.457857,19.229106,10.788335,2.8087228,1.5771554,0.40919072,0.06096872,0.28696675,,,268525.0,12.214732,0.6281065699999999,-0.3943449991081354,3.022636214413045
DKK,2007,Female,25-34,6.0294827,14.131445,20.566409,25.301326,33.971338,29.833796,19.141268,10.745223,2.8057371,1.5799757,0.4245101,0.07007864,0.2829905,,,269230.0,12.250048,0.62141759,-0.3913557474311302,3.118405039451888
DKK,2008,Female,25-34,6.1853116,14.460244,20.525605,25.120494,33.708345,30.327209,18.98729,10.659901,2.793858,1.5764552,0.42105658,0.071282,0.27753202,,,267086.0,12.274201,0.6097097299999999,-0.3828414888294986,3.191025153079692
DKK,2009,Female,25-34,6.0321957,14.428588,20.695099,25.291837,33.55228,30.214822,18.812662,10.512898,2.7198045,1.5233063,0.39669038,0.05846418,0.27809585,,,256187.0,12.288146,0.6152545399999999,-0.3951672815643997,3.225590475200782
DKK,2010,Female,25-34,5.8152107,14.011446,20.653854,25.435276,34.084213,29.523207,19.20338,10.802145,2.8492993,1.6094255,0.42472426,0.06350544,0.28681021,,,247464.0,12.270165,0.6257073200000001,-0.3898316269164046,3.155214722323118
DKK,2011,Female,25-34,5.7181827,13.604482,20.594825,25.630935,34.452053,28.946785,19.419492,10.906712,2.8678407,1.6193492,0.43048751,0.06888849,0.29310025,,,242180.0,12.234998,0.6293519599999999,-0.3793903831809815,3.106958347926375
DKK,2012,Female,25-34,5.5959738,13.15462,20.493895,25.810279,34.945233,28.279265,19.733442,11.098332,2.9118743,1.644214,0.43606694,0.06524865,0.30080484,,,238638.0,12.211147,0.63615988,-0.3706265472433815,3.068356043142552
DKK,2013,Female,25-34,5.5229851,12.89943,20.410034,25.859263,35.308288,27.88198,20.057226,11.327517,3.0045517,1.7067786,0.46342611,0.07772042,0.30589889,,,238181.0,12.203027,0.63815571,-0.3635350724854181,3.076457988707158
DKK,2014,Female,25-34,5.4236545,12.666948,20.316739,25.997826,35.594832,27.473314,20.174045,11.381332,3.0112961,1.7123184,0.48252856,0.10719852,0.31048267,,,241114.0,12.200992,0.6482281299999999,-0.3700427204561363,3.065258550161528
DKK,2015,Female,25-34,5.4206648,12.613107,20.284116,26.013661,35.668452,27.384033,20.228186,11.41584,3.0190525,1.7086315,0.46813241,0.08235074,0.31142609,,,246898.0,12.211506,0.6486447099999999,-0.3691181168742034,3.050115450428893
DKK,2016,Female,25-34,5.4058587,12.662122,20.241762,25.975867,35.715288,27.399802,20.288444,11.45973,3.0364524,1.7226874,0.4837653,0.09219751,0.3116768,,,254513.0,12.225858,0.6514212700000001,-0.3701028769482299,3.086826823985334
DKK,1987,Male,25-34,7.8716083,16.839218,20.103001,23.333691,31.852482,34.420297,18.185559,10.345827,2.8217068,1.6325419,0.46372788,0.08817492,0.2324341,,,334349.0,12.528706,0.55826853,-0.404453998646198,5.339089077310307
DKK,1988,Male,25-34,7.599878,16.740601,20.174738,23.424592,32.060192,34.079238,18.320725,10.404144,2.8018093,1.6018245,0.44679247,0.07228066,0.2370719,,,334535.0,12.525905,0.5683437,-0.41654078665092,5.222811228623511
DKK,1989,Male,25-34,7.3479867,16.638967,20.191251,23.503438,32.320673,33.724696,18.494807,10.519039,2.8579681,1.6499059,0.46790958,0.08058404,0.24208177,,,334001.0,12.500115,0.57963871,-0.4256528423509328,5.115895474131167
DKK,1990,Male,25-34,7.1698025,16.553086,20.217447,23.57191,32.488075,33.468941,18.59673,10.576029,2.8740972,1.6609353,0.47681491,0.08188477,0.24555935,,,337801.0,12.490782,0.5876444999999999,-0.4362953926996369,5.015295747672103
DKK,1991,Male,25-34,6.8058976,16.364658,20.344133,23.760407,32.724904,32.971331,18.729095,10.636313,2.8658625,1.6460842,0.4654826,0.0795107,0.25192473,,,336528.0,12.474074,0.60286585,-0.4566711747230047,4.749428446904822
DKK,1992,Male,25-34,6.6738767,16.28221,20.471428,23.896792,32.675693,32.813095,18.632602,10.543294,2.8102311,1.6035231,0.44256755,0.07339701,0.25328931,,,334247.0,12.465653,0.60727951,-0.4708796725126145,4.597649635198751
DKK,1993,Male,25-34,6.447166,15.863696,20.556058,24.103763,33.029317,32.185525,18.876464,10.721368,2.8843888,1.651479,0.45888111,0.07844705,0.26081202,,,331718.0,12.431814,0.61730662,-0.4774253777144662,4.250032860876417
DKK,1994,Male,25-34,6.6478285,16.152693,20.494592,23.97081,32.734076,32.659166,18.650901,10.547442,2.8011704,1.5972447,0.44724675,0.08080781,0.25476033,,,336024.0,12.460075,0.60899126,-0.4740129377648894,4.403200590417506
DKK,1995,Male,25-34,6.8641843,16.409621,20.42579,23.828276,32.472311,33.108628,18.506475,10.482947,2.8032965,1.597731,0.44137292,0.07411245,0.24925947,,,340521.0,12.479035,0.59990118,-0.4671191897548992,4.606787317594335
DKK,1996,Male,25-34,6.8450282,16.320199,20.420582,23.85264,32.561551,32.991729,18.581796,10.5496,2.8415023,1.6281131,0.46101994,0.08368477,0.25067782,,,342152.0,12.47953,0.5989403,-0.4641029141506983,4.549112029321813
DKK,1997,Male,25-34,6.7925376,16.320895,20.405441,23.86713,32.613997,32.929683,18.628683,10.592554,2.873994,1.6583329,0.48349357,0.08795541,0.25163292,,,341982.0,12.490843,0.5999759299999999,-0.4623212648464789,4.489869318690879
DKK,1998,Male,25-34,6.7648602,16.162849,20.2703,23.852855,32.949136,32.667193,18.894921,10.787501,2.9673697,1.719185,0.50338331,0.09810072,0.25544397,,,341461.0,12.501684,0.60096712,-0.4426538544015775,4.402630676214535
DKK,1999,Male,25-34,6.6051676,16.077873,20.277891,23.880622,33.158447,32.426212,19.05473,10.899921,2.9976573,1.7384229,0.51219744,0.09687889,0.25903348,,,336312.0,12.513556,0.6087437099999999,-0.4396150281124954,4.339521092497931
DKK,2000,Male,25-34,6.492912,15.931242,20.188471,23.876373,33.511002,32.119388,19.359404,11.148842,3.130601,1.8361914,0.56033518,0.11790659,0.26374339,,,327764.0,12.517551,0.61399782,-0.4325292647711356,4.237344126713101
DKK,2001,Male,25-34,6.4056703,15.771415,20.157207,23.929324,33.736384,31.841595,19.520435,11.257328,3.1659119,1.853602,0.55497461,0.11022547,0.26729481,,,318971.0,12.521063,0.62028744,-0.4293429513798258,4.160362696003055
DKK,2002,Male,25-34,6.1695558,15.547623,20.295182,24.130224,33.857415,31.431604,19.559926,11.275153,3.1890646,1.8776653,0.57422989,0.12262661,0.27188872,,,310792.0,12.497294,0.63050054,-0.4440321591336306,3.975874955399343
DKK,2003,Male,25-34,6.0149964,15.358654,20.398052,24.284495,33.943802,31.125776,19.549897,11.230664,3.1422411,1.8365053,0.54820514,0.09665002,0.27507024,,,301665.0,12.473841,0.6381343800000001,-0.4548532549125486,3.83917649398308
DKK,2004,Male,25-34,5.9300442,15.180111,20.48499,24.380856,34.023999,30.890373,19.612645,11.286084,3.1839269,1.8650148,0.56449118,0.10660926,0.27761672,,,297883.0,12.471559,0.6418826999999999,-0.4571152889965821,3.725933545390379
DKK,2005,Male,25-34,6.0025134,15.268553,20.50363,24.349336,33.876426,31.067099,19.516171,11.235556,3.1968313,1.8899679,0.57373398,0.10851467,0.27530035,,,292387.0,12.479028,0.6379067500000001,-0.4547768142045888,3.748699478608138
DKK,2006,Male,25-34,6.1251147,15.27358,20.483406,24.316825,33.801074,31.180634,19.49499,11.249327,3.2412615,1.9349743,0.6235302,0.14079267,0.27363762,,,290631.0,12.497653,0.6317485100000001,-0.4465747823793219,3.789005954143617
DKK,2007,Male,25-34,6.2548925,15.359837,20.386829,24.220734,33.777708,31.353648,19.516027,11.297229,3.297774,1.9835292,0.65542554,0.15712694,0.27178601,,,289540.0,12.528312,0.62521259,-0.4351543690814287,3.855507267267998
DKK,2008,Male,25-34,6.3930919,15.45438,20.356129,24.140026,33.656761,31.575013,19.461899,11.277147,3.2958383,1.9794744,0.65246828,0.13323897,0.26899411,,,284622.0,12.53854,0.6175909199999999,-0.4278725713680409,3.91635662982779
DKK,2009,Male,25-34,5.9206299,14.901958,20.541108,24.601333,34.034972,30.590051,19.605695,11.317895,3.2594378,1.9478751,0.63812784,0.13877798,0.27986014,,,268354.0,12.491185,0.6415742,-0.4515699077120355,3.701580516079218
DKK,2010,Male,25-34,5.6015894,14.207023,20.366796,24.769011,35.056445,29.432427,20.390938,11.916154,3.5724868,2.190735,0.7776364,0.17377087,0.29506494,,,260472.0,12.458385,0.65815011,-0.4352284512972975,3.512920844763006
DKK,2011,Male,25-34,5.5965535,14.170251,20.437535,24.767481,35.02818,29.436125,20.362707,11.885944,3.5679289,2.1883835,0.78510579,0.20884136,0.29496575,,,259044.0,12.439277,0.6554025000000001,-0.4328795068517446,3.537520522984381
DKK,2012,Male,25-34,5.4944223,13.963708,20.442606,24.85658,35.242683,29.111609,20.493156,11.9454,3.5185694,2.1252754,0.71886364,0.1700049,0.29874218,,,258014.0,12.416611,0.6583175899999999,-0.4218593250408975,3.505449123490041
DKK,2013,Male,25-34,5.3951976,13.650655,20.345329,24.958376,35.650443,28.621327,20.751717,12.111451,3.5870269,2.1728946,0.7194303,0.15835253,0.30470348,,,258900.0,12.402243,0.66300505,-0.4072425242271386,3.431956912028721
DKK,2014,Male,25-34,5.3086527,13.458512,20.343197,25.1233,35.766339,28.31151,20.762935,12.071085,3.5343034,2.1271779,0.6853157,0.12654608,0.30766854,,,264781.0,12.399675,0.6701179299999999,-0.4102724315922797,3.385205393767226
DKK,2015,Male,25-34,5.2727546,13.337638,20.313502,25.169191,35.906915,28.122577,20.846809,12.124106,3.5495041,2.1270063,0.6786321,0.12345281,0.30981745,,,273448.0,12.406133,0.6744789200000001,-0.4053426456435658,3.379346621449745
DKK,2016,Male,25-34,5.2523387,13.331579,20.294822,25.185244,35.936016,28.087445,20.848468,12.111385,3.5673614,2.1534493,0.70711481,0.16593695,0.31029801,,,285277.0,12.421427,0.6784725699999999,-0.4062250466093035,3.391995765765198
DKK,1987,Female,25-55,8.183938700000001,15.247872,20.064582,24.246803,32.257585,32.928012,18.192191,10.253418,2.7098326,1.5268432,0.40613918,0.06678391,0.24277145,-5.201161386007341,-4.976915987584606,848834.0,12.26073,0.5368024,-0.3564231638194141,3.734658094681468
DKK,1988,Female,25-55,8.1477486,15.347819,20.134317,24.2008,32.169315,33.044545,18.14052,10.218149,2.6953727,1.5152937,0.39806099,0.06371881,0.24176195,-5.674924677887739,-5.582502913481256,855440.0,12.28799,0.5399448999999999,-0.3673128527439827,3.813536704841054
DKK,1989,Female,25-55,8.100964100000001,15.507206,20.217757,24.074343,32.099951,33.225518,18.145192,10.252688,2.7125351,1.5262117,0.40492504,0.06589969,0.24055538,-5.352585059317505,-5.177718804586795,859042.0,12.28822,0.5424821,-0.3828064704121981,3.952542843266493
DKK,1990,Female,25-55,8.050997499999999,15.688913,20.276707,23.986166,31.997216,33.414381,18.098786,10.2364,2.7011499,1.5163663,0.39890044,0.06575272,0.2390559,-5.317016517085602,-5.097699287766514,873282.0,12.30361,0.5459863,-0.3944294416881242,4.117092288695215
DKK,1991,Female,25-55,7.8937994,15.752434,20.371429,23.990245,31.992408,33.384877,18.086068,10.226971,2.6861612,1.5044166,0.39310708,0.06080331,0.24001561,-5.680631101008675,-5.556375060391755,877399.0,12.31385,0.5536115,-0.4146199010174907,4.157693892541696
DKK,1992,Female,25-55,7.7649223,15.745145,20.427686,24.01568,32.047573,33.278963,18.12866,10.264375,2.6966208,1.5082794,0.39334631,0.06153963,0.24169079,-5.708448607108146,-5.596030693905679,880224.0,12.3246,0.5598024,-0.4294534229162891,4.155401922974398
DKK,1993,Female,25-55,7.5764691,15.616548,20.426777,24.106044,32.2758,32.953078,18.250687,10.327945,2.7202569,1.523512,0.39911785,0.06429604,0.24597435,-5.507694746687601,-5.337360578031311,883045.0,12.32177,0.5690564,-0.4337753212007169,4.061694180021699
DKK,1994,Female,25-55,7.4459306,15.671437,20.345885,24.12782,32.408927,32.838807,18.348581,10.41884,2.7656505,1.5560863,0.41270259,0.06842433,0.24801878,-5.353497620444786,-5.151189292476325,875024.0,12.33724,0.5758228,-0.4363567846479425,4.148588435966159
DKK,1995,Female,25-55,7.446481,15.736412,20.291508,24.022663,32.503566,32.897206,18.47653,10.525745,2.8211562,1.5963543,0.43372971,0.07456277,0.24831712,-4.909741479528105,-4.640363769587323,880066.0,12.34467,0.5778731,-0.4300311780053322,4.258784130977903
DKK,1996,Female,25-55,7.489621,15.834365,20.245299,24.004219,32.426497,33.024892,18.415188,10.483516,2.8075154,1.5840227,0.42260049,0.06820547,0.24684413,-5.319613745745833,-5.170018994542053,894906.0,12.36036,0.5770463,-0.4272799515904432,4.34334307253904
DKK,1997,Female,25-55,7.6289939,15.998861,20.193365,23.888482,32.291417,33.315793,18.356804,10.466016,2.8202522,1.5983261,0.43004519,0.07320448,0.24350943,-5.301614636962051,-5.211868548839298,909811.0,12.37764,0.5712436,-0.4201947140555048,4.517128444511379
DKK,1998,Female,25-55,7.6871421,16.048918,20.091877,23.822279,32.349784,33.377835,18.424233,10.521566,2.845566,1.6129188,0.43492834,0.07103145,0.24312451,-5.162606402979252,-5.04251968943473,926827.0,12.39852,0.5690460000000001,-0.4078934555777781,4.594126780271795
DKK,1999,Female,25-55,7.7306561,16.118232,20.056528,23.736922,32.358705,33.480122,18.484181,10.581732,2.8769288,1.6349423,0.44946468,0.07760198,0.24235597,-5.002776156284442,-4.8573206340468,936649.0,12.41353,0.5678603,-0.4046160453918682,4.700025489696269
DKK,2000,Female,25-55,7.703656,16.145637,19.999297,23.676716,32.4755,33.453929,18.604433,10.684017,2.93464,1.6751841,0.46990135,0.08468225,0.24334454,-4.547243622801669,-4.332178747092004,939456.0,12.42328,0.570759,-0.4018737746381917,4.792952853598014
DKK,2001,Female,25-55,7.6959041,16.125418,19.914825,23.62547,32.638382,33.377674,18.758743,10.79969,2.9835458,1.7082625,0.48261808,0.09110782,0.24480573,-4.31630119034614,-4.072676354230815,939752.0,12.44144,0.57318,-0.3930602280508514,4.862431745904743
DKK,2002,Female,25-55,7.6705315,16.106392,19.885837,23.641778,32.695461,33.310717,18.809875,10.847229,3.007198,1.7240598,0.48566162,0.08967608,0.24572064,-4.31487066166639,-4.086806294550978,933215.0,12.44678,0.5765799,-0.3935246156350339,4.881500409238813
DKK,2003,Female,25-55,7.545452,16.055158,19.912735,23.675126,32.811529,33.145417,18.890947,10.892069,3.0203354,1.7311786,0.48682952,0.0884132,0.24805022,-4.422886414544481,-4.214598909424271,921734.0,12.44942,0.5828833,-0.4015800633187134,4.858462508124722
DKK,2004,Female,25-55,7.4306599,15.978929,19.936343,23.731514,32.92338,32.958491,18.968593,10.95526,3.0555595,1.7566878,0.49565045,0.08804893,0.25047368,-4.511819091833436,-4.376873596472342,917900.0,12.46559,0.5885606,-0.4085622618808893,4.803922706435329
DKK,2005,Female,25-55,7.4968649,15.962761,19.8712,23.668627,33.000757,32.974372,19.063796,11.04233,3.1061585,1.7945815,0.5163655700000001,0.0972317,0.25056909,-4.326766948076682,-4.148820184332035,917257.0,12.47734,0.5874984,-0.3992796668278628,4.85417722505946
DKK,2006,Female,25-55,7.6521993,15.982576,19.796999,23.583614,32.984611,33.112716,19.101038,11.092428,3.1476147,1.8295417,0.53781313,0.10682111,0.24891983,-3.975786067301955,-3.736074913004946,924606.0,12.49917,0.5816085,-0.3850127673392296,4.907237310950984
DKK,2007,Female,25-55,7.8798397,16.043429,19.727391,23.456856,32.896985,33.366756,19.094937,11.116907,3.1752505,1.8525799,0.55068878,0.10892233,0.2457981,-3.860270205087962,-3.636662191978655,932140.0,12.53056,0.5735949,-0.3664399231308911,5.025059544408935
DKK,2008,Female,25-55,8.2258838,16.087573,19.593843,23.276981,32.816927,33.701177,19.102143,11.148254,3.2026158,1.8734464,0.55856295,0.11401039,0.24160821,-3.822629399800442,-3.593715377336713,934670.0,12.55196,0.5599417,-0.3300262059127601,5.119747149127416
DKK,2009,Female,25-55,8.1025002,16.146481,19.728059,23.378745,32.644215,33.706528,18.916209,10.989928,3.1208374,1.8131175,0.5287280600000001,0.10339203,0.24112221,-3.992240999401501,-3.764349075678153,921147.0,12.57438,0.5680062,-0.3575441790388907,5.169993506901537
DKK,2010,Female,25-55,7.8128145,15.996269,19.646752,23.314856,33.229308,33.226159,19.46522,11.451602,3.367549,1.9997251,0.62751717,0.13837202,0.24927982,-3.372874016887074,-3.140472654370964,905643.0,12.57621,0.5841672,-0.3692449839621992,5.200981297858806
DKK,2011,Female,25-55,7.6204209,15.924973,19.651644,23.371263,33.4317,32.958458,19.610786,11.543439,3.400408,2.0241433,0.64338951,0.14557202,0.25307048,-3.297409453591936,-3.045174828781973,894756.0,12.55454,0.5922859,-0.3800272640457205,5.139293682539041
DKK,2012,Female,25-55,7.4226758,15.826555,19.649042,23.433062,33.669393,32.653101,19.799391,11.684215,3.4637107,2.0711922,0.66152495,0.14681717,0.25741672,-3.341889112873266,-3.125862370328974,887229.0,12.54479,0.601935,-0.3887541657803307,5.078896703469419
DKK,2013,Female,25-55,7.3047055,15.75177,19.595093,23.333441,34.014991,32.432057,20.104898,11.906246,3.566586,2.1493286,0.7086174200000001,0.15975687,0.26140307,-3.243188762990751,-3.040788545543655,882581.0,12.54623,0.6099088,-0.3849719511685863,5.147454766670576
DKK,2014,Female,25-55,7.0090413,15.608193,19.594384,23.509867,34.278514,31.978745,20.240465,12.003722,3.6244735,2.2023302,0.7456273,0.18328813,0.26730569,-3.064633484560331,-2.842945587800815,884209.0,12.547,0.6263607,-0.4009629485780113,5.009937189462826
DKK,2015,Female,25-55,6.8482981,15.497624,19.573878,23.536288,34.543913,31.689181,20.461507,12.184041,3.7243901,2.2769272,0.77985942,0.18795143,0.27157364,-2.927123964921793,-2.692022768710123,885624.0,12.5538,0.6352902,-0.4070155427507594,4.946899246134378
DKK,2016,Female,25-55,6.7163762,15.394757,19.548738,23.552208,34.787921,31.437468,20.644433,12.313297,3.7773838,2.3133049,0.79906904,0.19246384,0.27527358,-2.917781696606197,-2.690570223408021,888920.0,12.56202,0.6439614,-0.4070003676257173,4.910415542363742
DKK,1987,Male,25-55,8.9874858,16.149609,18.886005,22.397445,33.580866,34.226777,19.989978,11.884167,3.6062322,2.1703761,0.67213047,0.12637535,0.2394024,-3.726193159519537,-3.683712290869881,920672.0,12.67444,0.5479597,-0.1904339198997451,5.971438805970162
DKK,1988,Male,25-55,8.777193,16.138697,18.925271,22.448034,33.710806,34.023763,20.05763,11.897087,3.5772984,2.1490769,0.66223416,0.12340485,0.24236255,-3.73632518437037,-3.668758130984922,922022.0,12.6771,0.5577613,-0.2139126046179097,6.005940828402352
