#EventID,Time,month,Latitude,Longitude,DepthInKm,Author,MagType,mag_range,Magnitude,EventLocationName,EventType
32365311,2022-08-12T00:45:20.590000,2022-08,42.4047,9.739,29.1,SURVEY-INGV,ML,'2-3,2.2,Tirreno Settentrionale (MARE),earthquake
32365601,2022-08-12T02:28:45.130000,2022-08,46.3082,12.6023,10,SURVEY-INGV,ML,'2-3,2.2,8 km NE Claut (PN),earthquake
32365881,2022-08-12T03:44:31.830000,2022-08,42.9888,12.5982,9.5,SURVEY-INGV,ML,'2-3,2.3,1 km SE Cannara (PG),earthquake
32366401,2022-08-12T04:59:02.460000,2022-08,41.5398,14.599,12.8,SURVEY-INGV,ML,'2-3,2,3 km E Baranello (CB),earthquake
32368151,2022-08-12T08:27:16.790000,2022-08,41.5497,14.613,12.8,SURVEY-INGV,ML,'2-3,2.1,4 km W Campobasso (CB),earthquake
32375601,2022-08-12T16:39:21.120000,2022-08,38.6388,15.4233,178.6,SURVEY-INGV,ML,'3-4,3,Tirreno Meridionale (MARE),earthquake
32377871,2022-08-12T20:55:16.760000,2022-08,42.4745,13.2857,11.2,SURVEY-INGV,ML,'2-3,2.1,3 km N Barete (AQ),earthquake
32379331,2022-08-13T02:42:31.260000,2022-08,36.4507,12.9187,15,SURVEY-INGV,ML,'3-4,3.4,Canale di Sicilia meridionale (MARE),earthquake
32379521,2022-08-13T03:19:33.430000,2022-08,36.4977,12.9942,9.4,SURVEY-INGV,Mw,'3-4,3.4,Canale di Sicilia meridionale (MARE),earthquake
32379641,2022-08-13T03:44:51.780000,2022-08,36.2668,13.2502,10,SURVEY-INGV,ML,'2-3,2.8,Canale di Sicilia meridionale (MARE),earthquake
32387001,2022-08-13T18:15:58.550000,2022-08,42.7042,13.3053,10.8,SURVEY-INGV,ML,'2-3,2.4,5 km E Accumoli (RI),earthquake
32387161,2022-08-13T18:24:28.030000,2022-08,42.7105,13.3227,13.3,SURVEY-INGV,ML,'2-3,2.3,6 km E Accumoli (RI),earthquake
32391351,2022-08-14T06:48:42.930000,2022-08,36.4438,12.6082,10,SURVEY-INGV,ML,'2-3,2.7,Canale di Sicilia meridionale (MARE),earthquake
32391961,2022-08-14T07:25:48.480000,2022-08,36.3425,13.0087,13,SURVEY-INGV,ML,'2-3,2.7,Canale di Sicilia meridionale (MARE),earthquake
32403701,2022-08-15T01:32:36.940000,2022-08,41.699,15.7977,16.4,SURVEY-INGV,ML,'2-3,2.2,6 km E San Giovanni Rotondo (FG),earthquake
32404541,2022-08-15T05:51:58.310000,2022-08,44.478,10.5843,22.7,SURVEY-INGV,ML,'2-3,2,2 km SW Baiso (RE),earthquake
32404921,2022-08-15T06:41:13.490000,2022-08,38.1278,14.8073,19.8,SURVEY-INGV,ML,'2-3,2.2,2 km E Naso (ME),earthquake
32417461,2022-08-15T21:33:46.390000,2022-08,41.9702,16.1712,10.6,SURVEY-INGV,ML,'2-3,2.1,Costa Garganica (Foggia),earthquake
32433021,2022-08-16T23:45:09.280000,2022-08,45.792,14.8508,10,SURVEY-INGV,ML,'2-3,2.9,Slovenia (SLOVENIA),earthquake
32433761,2022-08-17T02:42:19.940000,2022-08,39.628,15.3853,261,SURVEY-INGV,ML,'2-3,2.5,Tirreno Meridionale (MARE),earthquake
32436861,2022-08-17T09:44:01.670000,2022-08,42.7532,13.1832,9.5,SURVEY-INGV,ML,'2-3,2.2,8 km NW Accumoli (RI),earthquake
32436921,2022-08-17T09:44:52.510000,2022-08,42.7532,13.1788,8.4,SURVEY-INGV,ML,'2-3,2.1,8 km SE Norcia (PG),earthquake
32442141,2022-08-17T18:19:47.550000,2022-08,43.4308,12.6462,10,SURVEY-INGV,ML,'2-3,2.2,3 km NW Scheggia e Pascelupo (PG),earthquake
32442531,2022-08-17T19:59:14.750000,2022-08,45.5817,11.1593,10.4,SURVEY-INGV,ML,'2-3,2.1,2 km N Badia Calavena (VR),earthquake
32443101,2022-08-17T21:48:16.250000,2022-08,37.4165,18.4997,37.5,SURVEY-INGV,ML,'2-3,2.9,Mar Ionio Meridionale (MARE),earthquake
32443771,2022-08-18T01:32:02.890000,2022-08,42.8985,13.1917,7,SURVEY-INGV,ML,'2-3,2.4,3 km E Castelsantangelo sul Nera (MC),earthquake
32450971,2022-08-18T13:24:16.340000,2022-08,43.0823,13.0857,19.8,SURVEY-INGV,ML,'2-3,2,2 km N Pievebovigliana (MC),earthquake
32451681,2022-08-18T14:30:10.450000,2022-08,43.0777,13.0938,19.1,SURVEY-INGV,ML,'2-3,2.3,2 km NE Pievebovigliana (MC),earthquake
32453841,2022-08-18T17:59:20.030000,2022-08,44.6942,10.9462,53.5,SURVEY-INGV,ML,'2-3,2,5 km SE Soliera (MO),earthquake
32454361,2022-08-18T19:53:24.330000,2022-08,43.0842,13.0813,20,SURVEY-INGV,ML,'2-3,2.1,2 km N Pievebovigliana (MC),earthquake
32463411,2022-08-19T12:18:03.000000,2022-08,38.0543,16.7802,48.3,SURVEY-INGV,ML,'2-3,2.7,Mar Ionio Settentrionale (MARE),earthquake
32468261,2022-08-19T21:07:45.960000,2022-08,39.6702,16.8478,10.3,SURVEY-INGV,ML,'2-3,2.2,Costa Ionica Cosentina (Cosenza),earthquake
32468491,2022-08-19T22:28:12.330000,2022-08,42.607,13.2592,10.5,SURVEY-INGV,ML,'2-3,2.3,4 km SW Amatrice (RI),earthquake
32469821,2022-08-20T04:28:05.490000,2022-08,44.5805,13.2402,57.6,SURVEY-INGV,ML,'2-3,2.2,Adriatico Settentrionale (MARE),earthquake
32474241,2022-08-20T14:24:05.290000,2022-08,42.0768,12.4943,13.6,SURVEY-INGV,ML,'2-3,2.2,3 km SW Riano (RM),earthquake
32475111,2022-08-20T15:51:13.500000,2022-08,36.9353,15.2802,20.9,SURVEY-INGV,ML,'2-3,2,Costa Siracusana (Siracusa),earthquake
32476311,2022-08-20T17:10:37.340000,2022-08,44.7808,10.7027,32.4,SURVEY-INGV,ML,'2-3,2.3,3 km NE Bagnolo in Piano (RE),earthquake
32476841,2022-08-20T18:12:12.120000,2022-08,44.7615,10.6373,9.2,SURVEY-INGV,ML,'3-4,3.2,3 km W Bagnolo in Piano (RE),earthquake
32477011,2022-08-20T18:26:01.570000,2022-08,42.8427,13.2577,15.9,SURVEY-INGV,ML,'2-3,2.1,6 km W Montegallo (AP),earthquake
32478511,2022-08-21T04:14:53.210000,2022-08,36.4502,12.8378,38,SURVEY-INGV,ML,'3-4,3.2,Canale di Sicilia meridionale (MARE),earthquake
32478631,2022-08-21T04:52:49.260000,2022-08,37.5625,13.194,16.7,BULLETIN-INGV,Mw,'4-5,4.1,3 km SW Caltabellotta (AG),earthquake
32478991,2022-08-21T06:04:16.360000,2022-08,47.1573,11.4282,7.3,SURVEY-INGV,ML,'2-3,2.2,Confine Italia-Austria (AUSTRIA),earthquake
32481371,2022-08-21T10:34:42.320000,2022-08,38.9025,15.5327,84.9,SURVEY-INGV,ML,'2-3,2,Tirreno Meridionale (MARE),earthquake
32486741,2022-08-21T16:32:36.870000,2022-08,41.9122,15.6593,20.7,SURVEY-INGV,ML,'2-3,2,11 km NE San Nicandro Garganico (FG),earthquake
32489651,2022-08-22T02:00:30.060000,2022-08,42.7958,12.7588,10.6,SURVEY-INGV,ML,'2-3,2.2,3 km SW Campello sul Clitunno (PG),earthquake
32489801,2022-08-22T02:38:53.890000,2022-08,42.3937,13.082,10.4,SURVEY-INGV,ML,'2-3,2,2 km SE Borgo Velino (RI),earthquake
32499091,2022-08-22T23:01:01.030000,2022-08,38.4533,16.0482,12.9,SURVEY-INGV,ML,'2-3,2.4,2 km NW Melicucco (RC),earthquake
32499281,2022-08-22T23:22:36.960000,2022-08,38.332,15.2573,113,SURVEY-INGV,ML,'2-3,2.5,Costa Siciliana nord-orientale (Messina),earthquake
32499771,2022-08-23T02:16:55.990000,2022-08,38.1438,15.7398,52.2,SURVEY-INGV,ML,'2-3,2.3,4 km S Laganadi (RC),earthquake
32499941,2022-08-23T02:36:41.090000,2022-08,42.7763,12.8637,14.6,SURVEY-INGV,ML,'2-3,2.3,1 km N Vallo di Nera (PG),earthquake
32500571,2022-08-23T05:13:58.110000,2022-08,38.4578,15.5148,133.3,SURVEY-INGV,ML,'2-3,2.1,Tirreno Meridionale (MARE),earthquake
32501051,2022-08-23T06:34:53.610000,2022-08,46.5513,10.7723,10.6,SURVEY-INGV,ML,'2-3,2.3,2 km SW Martello (BZ),earthquake
32505101,2022-08-23T12:24:45.640000,2022-08,39.5817,13.077,38.5,SURVEY-INGV,ML,'2-3,2.2,Tirreno Meridionale (MARE),earthquake
32506931,2022-08-23T13:38:33.000000,2022-08,39.99,19.96,10,SURVEY-INGV-CSEM,M,'4-5,4.3,"Confine Grecia-Albania (GRECIA, ALBANIA)",earthquake
32508351,2022-08-23T17:56:45.240000,2022-08,37.7468,13.0297,7,SURVEY-INGV,ML,'2-3,2.1,2 km S Poggioreale (TP),earthquake
32509081,2022-08-23T20:32:56.870000,2022-08,38.1413,15.7863,8.2,SURVEY-INGV,ML,'2-3,2.5,3 km S Santo Stefano in Aspromonte (RC),earthquake
32509281,2022-08-23T21:23:47.450000,2022-08,39.3535,15.1373,15.9,SURVEY-INGV,ML,'2-3,2.5,Tirreno Meridionale (MARE),earthquake
32509741,2022-08-23T22:29:40.130000,2022-08,46.1048,7.7008,9,SURVEY-INGV,ML,'2-3,2.8,Confine Italia-Svizzera (SVIZZERA),earthquake
32514561,2022-08-24T10:32:38.790000,2022-08,42.9722,13.2463,26,SURVEY-INGV,ML,'2-3,2,3 km SE Bolognola (MC),earthquake
32514711,2022-08-24T10:36:49.720000,2022-08,42.971,13.2377,25.2,SURVEY-INGV,ML,'2-3,2.4,3 km S Bolognola (MC),earthquake
32515501,2022-08-24T11:26:05.460000,2022-08,42.7822,13.1278,8.8,SURVEY-INGV,ML,'2-3,2,3 km E Norcia (PG),earthquake
32520621,2022-08-24T18:21:18.720000,2022-08,43.1158,13.4127,22.5,SURVEY-INGV,ML,'2-3,2.1,2 km NE Sant'Angelo in Pontano (MC),earthquake
32521671,2022-08-24T21:16:04.590000,2022-08,40.7352,15.4548,10.9,SURVEY-INGV,ML,'2-3,2,3 km SW Muro Lucano (PZ),earthquake
32522191,2022-08-25T00:20:36.440000,2022-08,37.7437,13.018,1,SURVEY-INGV,ML,'2-3,2.3,2 km SE Salaparuta (TP),earthquake
32522241,2022-08-25T00:34:36.010000,2022-08,46.2352,12.7228,8.9,BULLETIN-INGV,ML,'3-4,3.5,2 km N Frisanco (PN),earthquake
32528041,2022-08-25T14:31:09.380000,2022-08,44.8947,15.2432,5.1,SURVEY-INGV,ML,'2-3,2.8,Costa Croata Settentrionale (CROAZIA),earthquake
32528881,2022-08-25T15:46:33.940000,2022-08,37.2715,15.7522,30,SURVEY-INGV,ML,'2-3,2.3,Mar Ionio Meridionale (MARE),earthquake
32529881,2022-08-25T17:13:32.810000,2022-08,39.1563,15.6653,223.7,SURVEY-INGV,ML,'2-3,2.4,Costa Calabra nord-occidentale (Cosenza),earthquake
32531821,2022-08-26T01:00:56.890000,2022-08,38.1897,15.1713,10,SURVEY-INGV,ML,'2-3,2.1,Costa Siciliana nord-orientale (Messina),earthquake
32532801,2022-08-26T04:55:40.300000,2022-08,38.5033,15.535,134.3,SURVEY-INGV,ML,'2-3,2.4,Tirreno Meridionale (MARE),earthquake
32536561,2022-08-26T12:08:42.700000,2022-08,44.3832,10.8788,24.3,SURVEY-INGV,ML,'2-3,2.2,6 km NE Pavullo nel Frignano (MO),earthquake
32550251,2022-08-27T13:58:53.600000,2022-08,37.2388,15.768,10.1,SURVEY-INGV,ML,'2-3,2.1,Mar Ionio Meridionale (MARE),earthquake
32555621,2022-08-27T18:14:43.580000,2022-08,38.4338,15.7695,40,SURVEY-INGV,ML,'2-3,2.4,"Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)",earthquake
32556831,2022-08-27T21:13:37.220000,2022-08,42.4837,13.0695,14.4,SURVEY-INGV,ML,'2-3,2.4,4 km NE Micigliano (RI),earthquake
32557461,2022-08-27T23:10:22.350000,2022-08,36.5373,14.1098,2.7,SURVEY-INGV,ML,'2-3,2.2,Canale di Sicilia meridionale (MARE),earthquake
32560711,2022-08-28T09:01:08.100000,2022-08,40.6177,15.4968,8.6,SURVEY-INGV,ML,'2-3,2.1,2 km NW Vietri di Potenza (PZ),earthquake
32560931,2022-08-28T09:10:31.890000,2022-08,40.6173,15.5018,9.8,SURVEY-INGV,ML,'3-4,3,2 km N Vietri di Potenza (PZ),earthquake
32561311,2022-08-28T09:39:37.120000,2022-08,40.6312,15.5328,7.5,SURVEY-INGV,ML,'2-3,2.2,3 km SE Balvano (PZ),earthquake
32579101,2022-08-28T22:49:59.670000,2022-08,37.79,14.906,17.7,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2,6 km SE Maletto (CT),earthquake
32579361,2022-08-28T23:31:54.910000,2022-08,37.761,14.888,27.7,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.3,6 km SE Bronte (CT),earthquake
32581111,2022-08-29T07:26:17.570000,2022-08,37.794,14.885,21.8,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,4 km SE Maletto (CT),earthquake
32582291,2022-08-29T10:14:28.390000,2022-08,38.8242,16.376,66.5,SURVEY-INGV,ML,'2-3,2.4,3 km S Jacurso (CZ),earthquake
32583721,2022-08-29T12:34:01.230000,2022-08,41.8217,15.7913,24.2,SURVEY-INGV,ML,'3-4,3,2 km SE Cagnano Varano (FG),earthquake
32588811,2022-08-29T16:22:50.940000,2022-08,37.768,14.912,24.8,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.3,7 km E Bronte (CT),earthquake
32589671,2022-08-29T17:40:33.970000,2022-08,37.743,14.786,12.1,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.3,7 km SW Bronte (CT),earthquake
32589721,2022-08-29T17:43:09.260000,2022-08,37.705,14.705,16,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.5,8 km NE Regalbuto (EN),earthquake
32590461,2022-08-29T19:12:12.840000,2022-08,37.758,14.76,5.4,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,7 km SW Bronte (CT),earthquake
32590271,2022-08-29T19:15:21.730000,2022-08,37.716,14.658,17.4,SURVEY-INGV-CT,ML,'3-4,3.2,7 km N Regalbuto (EN),earthquake
32590351,2022-08-29T19:18:12.000000,2022-08,37.709,14.699,13.5,SURVEY-INGV-CT,ML,'3-4,3,8 km NE Regalbuto (EN),earthquake
32590861,2022-08-29T19:21:18.170000,2022-08,37.702,14.708,12.8,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,8 km NE Regalbuto (EN),earthquake
32590981,2022-08-29T19:24:29.460000,2022-08,37.702,14.721,16.6,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,9 km NE Regalbuto (EN),earthquake
32590951,2022-08-29T19:39:51.420000,2022-08,37.741,14.712,10.7,SURVEY-INGV-CT,ML,'3-4,3.3,11 km E Troina (EN),earthquake
32591031,2022-08-29T19:41:12.000000,2022-08,37.74,14.76,17.6,SURVEY-INGV-CT,ML,'3-4,3.5,8 km SW Bronte (CT),earthquake
32591411,2022-08-29T19:45:19.050000,2022-08,37.704,14.655,9,SURVEY-INGV-CT,ML,'3-4,3.1,6 km N Regalbuto (EN),earthquake
32591611,2022-08-29T19:48:25.400000,2022-08,37.728,14.731,18,SURVEY-INGV-CT,ML,'3-4,3.1,11 km SW Bronte (CT),earthquake
32591961,2022-08-29T19:49:27.700000,2022-08,37.733,14.719,16,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.9,11 km NE Regalbuto (EN),earthquake
32592221,2022-08-29T19:52:42.450000,2022-08,37.728,14.712,13.8,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.7,10 km NE Regalbuto (EN),earthquake
32592131,2022-08-29T19:57:25.200000,2022-08,37.734,14.748,16.7,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2,10 km SW Bronte (CT),earthquake
32592181,2022-08-29T20:01:45.370000,2022-08,37.708,14.693,16.2,SURVEY-INGV-CT,ML,'3-4,3.2,8 km NE Regalbuto (EN),earthquake
32593021,2022-08-29T20:05:25.110000,2022-08,37.724,14.714,10.5,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.1,10 km NE Regalbuto (EN),earthquake
32593011,2022-08-29T20:10:17.980000,2022-08,37.706,14.707,14.6,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.5,8 km NE Regalbuto (EN),earthquake
32593111,2022-08-29T20:12:51.330000,2022-08,37.739,14.737,14.7,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.8,10 km SW Bronte (CT),earthquake
32593221,2022-08-29T20:14:50.760000,2022-08,37.733,14.721,16.2,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.7,11 km NE Regalbuto (EN),earthquake
32593761,2022-08-29T20:32:04.140000,2022-08,37.735,14.736,12,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.7,10 km SW Bronte (CT),earthquake
32594041,2022-08-29T20:43:24.260000,2022-08,37.764,14.791,11.3,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,5 km SW Bronte (CT),earthquake
32594091,2022-08-29T20:50:37.090000,2022-08,37.723,14.726,17.5,SURVEY-INGV-CT,ML,'3-4,3,11 km NE Regalbuto (EN),earthquake
32594571,2022-08-29T21:02:12.490000,2022-08,37.736,14.728,15.8,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,11 km SW Bronte (CT),earthquake
32594871,2022-08-29T21:31:55.970000,2022-08,37.739,14.738,14.8,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.4,10 km SW Bronte (CT),earthquake
32594941,2022-08-29T21:43:47.290000,2022-08,37.736,14.741,16,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.3,10 km SW Bronte (CT),earthquake
32594971,2022-08-29T21:50:24.280000,2022-08,37.747,14.767,15.2,SURVEY-INGV-CT,Mw,'3-4,3.5,7 km SW Bronte (CT),earthquake
32597991,2022-08-30T06:00:33.450000,2022-08,37.721,14.649,4.1,SURVEY-INGV-CT,ML,'2-3,2.7,8 km N Regalbuto (EN),earthquake
32598931,2022-08-30T07:15:54.140000,2022-08,37.704,14.706,11.9,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.7,8 km NE Regalbuto (EN),earthquake
32598851,2022-08-30T07:24:58.230000,2022-08,37.717,14.681,14.4,SURVEY-INGV-CT,ML,'2-3,2.4,8 km NE Regalbuto (EN),earthquake
32599261,2022-08-30T07:36:38.000000,2022-08,37.703,14.707,12.3,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.6,8 km NE Regalbuto (EN),earthquake
32599351,2022-08-30T07:50:55.000000,2022-08,37.717,14.698,14.9,SURVEY-INGV-CT,ML,'2-3,2.5,9 km NE Regalbuto (EN),earthquake
32599721,2022-08-30T08:06:44.230000,2022-08,37.71,14.698,16.6,SURVEY-INGV-CT,ML,'2-3,2.7,8 km NE Regalbuto (EN),earthquake
32599641,2022-08-30T08:09:35.340000,2022-08,37.721,14.662,12.4,SURVEY-INGV-CT,ML,'2-3,2,8 km N Regalbuto (EN),earthquake
32601531,2022-08-30T11:30:40.480000,2022-08,37.746,14.713,15.3,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.8,11 km E Troina (EN),earthquake
32603891,2022-08-30T15:53:13.820000,2022-08,37.703,14.788,7,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,6 km NW Adrano (CT),earthquake
32605071,2022-08-30T17:30:45.090000,2022-08,37.711,14.703,11.9,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.1,8 km NE Regalbuto (EN),earthquake
32605891,2022-08-30T20:05:39.410000,2022-08,37.721,14.731,13.3,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.2,11 km NE Regalbuto (EN),earthquake
32606881,2022-08-31T00:56:57.420000,2022-08,40.737833,13.8905,0.8,SURVEY-INGV-OV#SiSmi,Md,'2-3,2.1,Ischia,earthquake
32606671,2022-08-31T00:59:03.970000,2022-08,40.735833,13.881167,0.3,SURVEY-INGV-OV#SiSmi,Md,'2-3,2.2,Ischia,earthquake
32610381,2022-08-31T10:41:31.090000,2022-08,45.4763,14.4353,9.5,SURVEY-INGV,ML,'3-4,3.3,"Confine Slovenia-Croazia (SLOVENIA, CROAZIA)",earthquake
32610531,2022-08-31T11:04:13.910000,2022-08,45.5728,15.1867,10,SURVEY-INGV,ML,'2-3,2.4,"Confine Slovenia-Croazia (SLOVENIA, CROAZIA)",earthquake
32611581,2022-08-31T12:33:16.630000,2022-08,44.3985,10.6758,17.7,SURVEY-INGV,ML,'2-3,2.1,4 km S Prignano sulla Secchia (MO),earthquake
32611921,2022-08-31T12:49:49.480000,2022-08,44.3893,10.6837,16.5,SURVEY-INGV,ML,'2-3,2,5 km S Prignano sulla Secchia (MO),earthquake
32612861,2022-08-31T13:40:16.180000,2022-08,37.742,14.711,12.1,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.3,11 km E Troina (EN),earthquake
32614681,2022-08-31T17:58:41.980000,2022-08,45.8737,6.9423,9,SURVEY-INGV,ML,'2-3,2.1,"V3 Monte Bianco (ITALIA, FRANCIA, SVIZZERA)",earthquake
32616841,2022-09-01T03:49:08.510000,2022-09,37.5837,16.1203,27.8,SURVEY-INGV,ML,'2-3,2.1,Mar Ionio Meridionale (MARE),earthquake
32619891,2022-09-01T08:58:23.180000,2022-09,38.449,15.5133,135.5,SURVEY-INGV,ML,'2-3,2,Tirreno Meridionale (MARE),earthquake
32622091,2022-09-01T11:57:42.660000,2022-09,47.1458,9.5485,5.7,SURVEY-INGV,ML,'3-4,3.7,"Confine Austria-Svizzera (AUSTRIA, SVIZZERA)",earthquake
32625871,2022-09-01T21:35:44.850000,2022-09,44.4563,9.0773,7.8,SURVEY-INGV,ML,'2-3,2.6,1 km SW Davagna (GE),earthquake
32626391,2022-09-02T00:03:12.460000,2022-09,42.817,13.2532,9.5,SURVEY-INGV,ML,'2-3,2.2,6 km NW Arquata del Tronto (AP),earthquake
32627001,2022-09-02T04:44:10.370000,2022-09,46.9793,9.601,10,SURVEY-INGV,Md,'2-3,2.4,"Confine Austria-Svizzera (AUSTRIA, SVIZZERA)",earthquake
32627201,2022-09-02T05:17:37.140000,2022-09,40.825,14.4285,0.4,SURVEY-INGV-OV#SiSmi,Md,'2-3,2.1,Vesuvio,earthquake
32627551,2022-09-02T06:26:48.080000,2022-09,44.0232,7.4872,6.4,SURVEY-INGV,ML,'2-3,2,Confine Italia-Francia (FRANCIA),earthquake
32629741,2022-09-02T12:39:03.859000,2022-09,40.820333,14.4265,0.5,SURVEY-INGV-OV#SiSmi,Md,'2-3,2.2,Vesuvio,earthquake
32629911,2022-09-02T12:45:31.380000,2022-09,40.822833,14.426333,0.2,SURVEY-INGV-OV#SiSmi,Md,'2-3,2.2,Vesuvio,earthquake
32630471,2022-09-02T14:54:27.840000,2022-09,37.6453,16.5303,38.6,SURVEY-INGV,ML,'2-3,2.4,Mar Ionio Meridionale (MARE),earthquake
32633081,2022-09-02T23:31:59.940000,2022-09,42.6273,13.2583,16,SURVEY-INGV,ML,'2-3,2.4,3 km W Amatrice (RI),earthquake
32633731,2022-09-03T03:50:10.700000,2022-09,37.8243,16.7955,38.1,SURVEY-INGV,ML,'2-3,2.2,Mar Ionio Settentrionale (MARE),earthquake
32636271,2022-09-03T09:53:09.320000,2022-09,42.5225,16.1742,9.2,BULLETIN-INGV,ML,'3-4,3,Adriatico Centrale (MARE),earthquake
32636251,2022-09-03T09:53:26.300000,2022-09,42.5522,16.0795,10,BULLETIN-INGV,ML,'3-4,3.8,Adriatico Centrale (MARE),earthquake
32636821,2022-09-03T09:57:06.210000,2022-09,42.6978,16.0932,9.9,SURVEY-INGV,ML,'3-4,3.2,Adriatico Centrale (MARE),earthquake
32639241,2022-09-03T14:30:11.300000,2022-09,38.1463,15.8448,10.5,SURVEY-INGV,ML,'2-3,2.6,5 km E Santo Stefano in Aspromonte (RC),earthquake
32640991,2022-09-03T17:05:38.370000,2022-09,42.6073,13.258,11.1,SURVEY-INGV,ML,'2-3,2.3,4 km SW Amatrice (RI),earthquake
32642921,2022-09-03T23:01:40.770000,2022-09,42.7587,16.0905,36.4,SURVEY-INGV,ML,'2-3,2.3,Adriatico Centrale (MARE),earthquake
32643251,2022-09-04T00:46:12.270000,2022-09,44.4458,10.6472,9.8,SURVEY-INGV,ML,'2-3,2.1,4 km W Prignano sulla Secchia (MO),earthquake
32645701,2022-09-04T08:26:10.450000,2022-09,42.9138,13.1182,10.7,SURVEY-INGV,ML,'2-3,2.8,3 km SE Visso (MC),earthquake
32652361,2022-09-05T00:47:46.500000,2022-09,43.1355,13.4018,21.8,SURVEY-INGV,ML,'2-3,2,3 km E Ripe San Ginesio (MC),earthquake
32653011,2022-09-05T03:29:40.510000,2022-09,38.2783,15.8083,73.1,SURVEY-INGV,ML,'2-3,2,1 km SE Bagnara Calabra (RC),earthquake
32655051,2022-09-05T09:03:43.010000,2022-09,42.6762,13.1877,9.3,SURVEY-INGV,ML,'2-3,2.6,5 km W Accumoli (RI),earthquake
32656541,2022-09-05T12:31:58.330000,2022-09,37.9925,14.8595,34.4,SURVEY-INGV,ML,'2-3,2.3,4 km W Floresta (ME),earthquake
32656781,2022-09-05T13:05:38.970000,2022-09,37.9627,14.8633,31.2,SURVEY-INGV,ML,'2-3,2.6,5 km SW Floresta (ME),earthquake
32657051,2022-09-05T13:46:39.370000,2022-09,37.4192,15.5017,28.7,SURVEY-INGV,ML,'2-3,2.3,Costa Catanese (Catania),earthquake
32660341,2022-09-06T04:32:38.360000,2022-09,37.3483,15.7113,27.5,SURVEY-INGV,ML,'2-3,2.9,Mar Ionio Meridionale (MARE),earthquake
32662351,2022-09-06T09:08:07.620000,2022-09,37.745,14.777,26.1,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2.1,7 km SW Bronte (CT),earthquake
32668441,2022-09-07T07:57:58.470000,2022-09,42.7857,13.0433,10.7,SURVEY-INGV,ML,'2-3,2.1,4 km W Norcia (PG),earthquake
32671991,2022-09-07T14:38:24.170000,2022-09,42.2427,13.4623,10.6,SURVEY-INGV,ML,'2-3,2.2,2 km W Rocca di Cambio (AQ),earthquake
32674031,2022-09-07T18:54:22.890000,2022-09,42.4693,13.3803,10.8,SURVEY-INGV,ML,'2-3,2.3,8 km E Pizzoli (AQ),earthquake
32674691,2022-09-07T23:09:35.960000,2022-09,44.5593,10.1153,21,SURVEY-INGV,ML,'2-3,2,5 km S Calestano (PR),earthquake
32676771,2022-09-08T06:02:14.240000,2022-09,38.3342,15.4137,113.6,SURVEY-INGV,ML,'2-3,2.8,Costa Siciliana nord-orientale (Messina),earthquake
32679931,2022-09-08T08:20:08.530000,2022-09,38.4438,15.5282,78.7,SURVEY-INGV,ML,'3-4,3,Tirreno Meridionale (MARE),earthquake
32684121,2022-09-08T15:03:32.250000,2022-09,45.77,14.8517,3.6,SURVEY-INGV,ML,'2-3,2.3,Slovenia (SLOVENIA),earthquake
32688151,2022-09-09T00:16:38.170000,2022-09,38.1157,15.8202,61.9,SURVEY-INGV,ML,'2-3,2.3,6 km NE Cardeto (RC),earthquake
